,net_value,daily_return
2020-04-09,1.162445490010843,0.009654053736043212
2020-04-10,1.1463792010772282,-0.013821111675064343
2020-04-13,1.140207498475986,-0.005383648443240018
2020-04-14,1.1657826741597968,0.022430281960077247
2020-04-15,1.160719857857312,-0.004342847440354866
2020-04-16,1.1688055437064622,0.006966095905412108
2020-04-17,1.1768384335300595,0.006872734191629303
2020-04-20,1.1877107649080063,0.009238593054217308
2020-04-21,1.1758191816412447,-0.010012187830664812
2020-04-22,1.1896316235225861,0.011747079905654899
2020-04-23,1.1866664731035352,-0.0024924946180152736
2020-04-24,1.1753726223318632,-0.009517291528541137
2020-04-27,1.182214970267343,0.00582142871586111
2020-04-28,1.1940951794707215,0.010049110781173829
2020-04-29,1.1917806424533832,-0.001938318701164336
2020-04-30,1.207631248588074,0.013299935885903402
2020-05-06,1.2235204756096243,0.013157350010715253
2020-05-07,1.2256787465770536,0.0017639843471797363
2020-05-08,1.238626080592739,0.010563399301687548
2020-05-11,1.2340267149325697,-0.0037132801676259407
2020-05-12,1.2440143309176854,0.008093516829302516
2020-05-13,1.2562399211949802,0.0098275317039767
2020-05-14,1.2457659366786429,-0.008337567004218458
2020-05-15,1.247026335687388,0.0010117462451296826
2020-05-18,1.2482579600133956,0.0009876490100978394
2020-05-19,1.2665501701272466,0.014654190639933623
2020-05-20,1.255714931776899,-0.008554922344101833
2020-05-21,1.2441093128350391,-0.00924224013601347
2020-05-22,1.2167899160433626,-0.021959000314387175
2020-05-25,1.2201748882347383,0.0027818871168678277
2020-05-26,1.248102203249907,0.022887960803366348
2020-05-27,1.2342299202142006,-0.011114701183592734
2020-05-28,1.2301832152009395,-0.0032787286606686923
2020-05-29,1.2482319015248997,0.014671543312360955
2020-06-01,1.284909351405345,0.029383522273095267
2020-06-02,1.2775910753102562,-0.0056955582797218966
2020-06-03,1.2794851963877796,0.0014825722518947702
2020-06-04,1.2857644433047386,0.004907635457359348
2020-06-05,1.2922609008798822,0.005052603226797822
2020-06-08,1.2884765632540562,-0.0029284625289282625
2020-06-09,1.3003145016845643,0.00918754657097627
2020-06-10,1.3106958809535083,0.00798374489824968
2020-06-11,1.3058354211219538,-0.003708304803718992
2020-06-12,1.3086992235433994,0.0021930806709050035
2020-06-15,1.3000968666210297,-0.006573211604021687
2020-06-16,1.327345812124589,0.0209591655846226
2020-06-17,1.330083651038123,0.0020626417686523493
2020-06-18,1.3350566631685261,0.003738871706694105
2020-06-19,1.3594449468502303,0.018267601933705736
2020-06-22,1.365317952966068,0.004320150021113466
2020-06-23,1.3853574399063053,0.014677523939902001
2020-06-24,1.3884063679414673,0.002200824095886878
2020-06-29,1.3866688524381332,-0.0012514459335924374
2020-06-30,1.4144323469881606,0.020021719317638017
2020-07-01,1.4205403887868868,0.004318369706216384
2020-07-02,1.4274424081145913,0.004858727975766224
2020-07-03,1.4387893095550268,0.0079491133063805
2020-07-06,1.4794160209803486,0.02823673428452598
2020-07-07,1.5115867953290874,0.021745590079131686
2020-07-08,1.5350345118738866,0.015511988208189083
2020-07-09,1.5708853050133953,0.02335504046468892
2020-07-10,1.5699807274501791,-0.0005758393437950034
2020-07-13,1.6180489622842607,0.030617085925729495
2020-07-14,1.5993796255763053,-0.01153817785686725
2020-07-15,1.5870264590507686,-0.007723723828909969
2020-07-16,1.5079251957305126,-0.04984243512081572
2020-07-17,1.5262017028464097,0.012120300905936443
2020-07-20,1.5487718340082597,0.014788432695204034
2020-07-21,1.5730622498162294,0.015683663193374005
2020-07-22,1.5862856170716237,0.00840613094423892
2020-07-23,1.5983695408430534,0.0076177478011413904
2020-07-24,1.516193460761279,-0.05141244122959883
2020-07-27,1.5206160191525944,0.002916882644444675
2020-07-28,1.5437511187165056,0.015214294254774335
2020-07-29,1.5873490071168501,0.02824152667600468
2020-07-30,1.5843546576097118,-0.0018863838347541746
2020-07-31,1.6065971478412802,0.014038832861529214
2020-08-03,1.6350748317144663,0.017725466468959145
2020-08-04,1.6235431441845949,-0.00705269710364255
2020-08-05,1.6404670714497038,0.010424069927386396
2020-08-06,1.6261065524992353,-0.008753920880458677
2020-08-07,1.6079844440497066,-0.011144477845978691
2020-08-10,1.6055292590993433,-0.0015268710835162468
2020-08-11,1.58682613972552,-0.011649192481434742
2020-08-12,1.5624022059944067,-0.015391688553440301
2020-08-13,1.559906787416853,-0.0015971678534371975
2020-08-14,1.5824457672260053,0.014448927327559074
2020-08-17,1.6026350692548303,0.012758290013449474
2020-08-18,1.6152657119982667,0.007881172068266915
2020-08-19,1.582235177291283,-0.020448979051329738
2020-08-20,1.5646258353857527,-0.011129408673416543
2020-08-21,1.5848265963590307,0.012910921267190631
2020-08-24,1.6116402717355212,0.016918996335682286
2020-08-25,1.6142392452185008,0.0016126262966740213
2020-08-26,1.5935578876267626,-0.012811829258270018
2020-08-27,1.6137831792292767,0.012691908941340617
2020-08-28,1.6465819886151027,0.020324173537048677
2020-08-31,1.6373484560560554,-0.005607696806408939
2020-09-01,1.6511502878036444,0.008429379645206366
2020-09-02,1.654918413145096,0.0022821213606569655
2020-09-03,1.6430722412507959,-0.007158160668348068
2020-09-04,1.6234591968063448,-0.01193681199891767
2020-09-07,1.5755548673184743,-0.0295075660553141
2020-09-08,1.5689675021173382,-0.004180981150055101
2020-09-09,1.5230268113033383,-0.029280842816694585
2020-09-10,1.5220272518227684,-0.0006562980199372727
2020-09-11,1.5545721819281606,0.0213826198357597
2020-09-14,1.565947518527053,0.007317342180138229
2020-09-15,1.5805760070155783,0.009341621168942637
2020-09-16,1.5674345499927544,-0.008314346772628456
2020-09-17,1.5644522535975591,-0.0019026608767868669
2020-09-18,1.5827462462138804,0.0116935448648261
2020-09-21,1.5682793712826752,-0.009140362812934465
2020-09-22,1.5568164374195208,-0.007309242264520105
2020-09-23,1.5769838401322802,0.012954258593381597
2020-09-24,1.5431767285156723,-0.021437830088209396
2020-09-25,1.543560306071098,0.00024856359504243285
2020-09-28,1.5433029466667938,-0.0001667310329838929
2020-09-29,1.5573595913865863,0.009108156470608532
2020-09-30,1.5656710608819935,0.005336898132824263
2020-10-09,1.614127711492492,0.03094944514283932
2020-10-12,1.6574610255975801,0.026846273560981456
2020-10-13,1.6714970442173576,0.008468385321287927
2020-10-14,1.6631180093902138,-0.005012892398542793
2020-10-15,1.648955942381455,-0.008515371085393545
2020-10-16,1.6373888594453847,-0.007014791989751445
2020-10-19,1.6157132898804885,-0.013237887530417327
2020-10-20,1.6393030124554333,0.014600190963762874
2020-10-21,1.6259732043382322,-0.00813138755673665
2020-10-22,1.6163423434904158,-0.005923136262098651
2020-10-23,1.5800915058678975,-0.02242769780084854
2020-10-26,1.5881428997647595,0.005095523814261321
2020-10-27,1.6072826473627722,0.012051653286897376
2020-10-28,1.6300063283802904,0.01413794957271714
2020-10-29,1.6479074914045535,0.010982265965832946
2020-10-30,1.621877098542219,-0.015796027991928193
2020-11-02,1.6427392528131022,0.012862968648878783
2020-11-03,1.6551464885802425,0.00755277244754063
2020-11-04,1.6663763390251185,0.006784807581901056
2020-11-05,1.6974709062870588,0.01865999086384729
2020-11-06,1.6808986412950477,-0.009762915482457451
2020-11-09,1.7103970200352387,0.01754917162492567
2020-11-10,1.6919847032073079,-0.010764937387198912
2020-11-11,1.6555930478896241,-0.021508264967585167
2020-11-12,1.670587288908871,0.00905671900371885
2020-11-13,1.6688833014281954,-0.0010199930838625541
2020-11-16,1.6812691471656904,0.007421636807615935
2020-11-17,1.6596362727790148,-0.012866990644029117
2020-11-18,1.6430249624947941,-0.01000900652551154
2020-11-19,1.6568716963284242,0.008427585794317358
2020-11-20,1.6707267485069164,0.008362175664654425
2020-11-23,1.6797879724938205,0.005423522425197261
2020-11-24,1.6740201340237393,-0.003433670537310936
2020-11-25,1.6401631972190291,-0.020224928073792326
2020-11-26,1.6370717437677866,-0.0018848450303507753
2020-11-27,1.646773565190141,0.005926326356366804
2020-11-30,1.639222205676774,-0.004585548173100003
2020-12-01,1.6676498945997178,0.017342181447088805
2020-12-02,1.6652582855708002,-0.001434119377611778
2020-12-03,1.670743554958781,0.0032939451108034046
2020-12-04,1.6858220828805588,0.009025040304374973
2020-12-07,1.688861504235878,0.0018029312738186533
2020-12-08,1.6962981894236464,0.004403371839026621
2020-12-09,1.6770907916128268,-0.011323125810412928
2020-12-10,1.6845840075932292,0.004467984689842786
2020-12-11,1.673560757672785,-0.0065436035666712866
2020-12-14,1.6967264993029736,0.013842187398324522
2020-12-15,1.707737186825055,0.0064893708718551
2020-12-16,1.7139412291139753,0.003632902262001159
2020-12-17,1.7313695196971504,0.010168546206327405
2020-12-18,1.730079157670688,-0.0007452840146383603
2020-12-21,1.7661207634556042,0.020832344939315586
2020-12-22,1.7437177631206258,-0.012684863231631226
2020-12-23,1.7636456314537854,0.011428379497319641
2020-12-24,1.7553757536826886,-0.004689081311805109
2020-12-25,1.7779971530108314,0.012886927075689801
2020-12-28,1.7805533464345202,0.0014376813929989662
2020-12-29,1.7638928900107569,-0.009356898212078357
2020-12-30,1.7992731873791379,0.020058075843916657
2020-12-31,1.830639543827286,0.01743279267882437
2021-01-04,1.873652856298394,0.023496330894929175
2021-01-05,1.9036132427027104,0.015990361450149555
2021-01-06,1.9102599397717914,0.003491621575212542
2021-01-07,1.9321888793307007,0.011479557887566473
2021-01-08,1.9185543481721237,-0.007056520873518241
2021-01-11,1.9022713578667445,-0.008487114436394444
2021-01-12,1.9409433431305485,0.020329373674201512
2021-01-13,1.9209119198919629,-0.010320457477278479
2021-01-14,1.8939089597293253,-0.01405736508947076
2021-01-15,1.8924541830702315,-0.0007681344193554071
2021-01-18,1.9253332050672274,0.017373747957086332
2021-01-19,1.8998662527476937,-0.013227296061018402
2021-01-20,1.9458833365247126,0.024221222788954958
2021-01-21,1.97904985070587,0.01704445151392886
2021-01-22,2.008830798528162,0.015048103923036526
2021-01-25,2.0323653484075925,0.01171554612597241
2021-01-26,1.981447061885409,-0.025053707278604804
2021-01-27,1.9824261650281036,0.0004941354031244841
2021-01-28,1.9224941879182276,-0.030231631405564258
2021-01-29,1.9146421796548456,-0.004084281925390109
2021-02-01,1.9412348247250006,0.013889093927173803
2021-02-02,1.9838216098192525,0.021937987384027472
2021-02-03,1.9872495318320589,0.0017279386391595001
2021-02-04,1.9683672285194207,-0.009501727392649284
2021-02-05,1.9616331888292877,-0.003421129752905942
2021-02-08,1.992584986131452,0.015778585659348702
2021-02-09,2.0351756757549246,0.021374591257039048
2021-02-10,2.0755058976026626,0.01981658012533878
2021-02-18,2.041054708426734,-0.016598935814020988
2021-02-19,2.0302999373307666,-0.005269222354288236
2021-02-22,1.9614641906188757,-0.03390422540345895
2021-02-23,1.9511451989363968,-0.005260861621553665
2021-02-24,1.888019911091253,-0.03235294220007537
2021-02-25,1.8862732284323565,-0.0009251399567533903
2021-02-26,1.838288771214386,-0.025438762791459037
2021-03-01,1.8808837897724298,0.02317101601502195
2021-03-02,1.8615585770364205,-0.010274538406409128
2021-03-03,1.8881715935633807,0.014296094066149623
2021-03-04,1.8132745745223453,-0.03966642613221863
2021-03-05,1.8096255373221335,-0.0020124019006735614
2021-03-08,1.7320733535297645,-0.04285537653670048
2021-03-09,1.691680489452351,-0.023320527387074887
2021-03-10,1.7165581125027276,0.014705863906032367
2021-03-11,1.7593143202127417,0.024908103837903695
2021-03-12,1.757216993853588,-0.0011921271458191173
2021-03-15,1.7098542055924528,-0.02695329514044149
2021-03-16,1.7273311330287502,0.010221296867963954
2021-03-17,1.7480742840394636,0.01200878662699818
2021-03-18,1.770183171466818,0.012647567457067722
2021-03-19,1.7294029101858277,-0.02303731158352309
2021-03-22,1.7411325403709887,0.006782473948711489
2021-03-23,1.7169809051125036,-0.01387122157474529
2021-03-24,1.6876719809205996,-0.01707003502754939
2021-03-25,1.6952606881047758,0.004496553400167794
2021-03-26,1.7420616485634406,0.027606940211057453
2021-03-29,1.7435521601530128,0.0008556020912356664
2021-03-30,1.7670860309838836,0.013497658038980233
2021-03-31,1.7526059146057555,-0.008194347147923496
2021-04-01,1.785534931552994,0.0187886031154047
2021-04-02,1.8036339523514764,0.010136469737246015
2021-04-06,1.7996329982349566,-0.002218273897152793
2021-04-07,1.782513759627729,-0.009512627643534988
2021-04-08,1.7924305848004471,0.005563393336604079
2021-04-09,1.76995136126459,-0.012541196142532851
2021-04-12,1.731216564008971,-0.021884667626088882
2021-04-13,1.7336076637514686,0.0013811673202574037
2021-04-14,1.7601442873154096,0.015307167889715454
2021-04-15,1.7559140694287623,-0.002403335861231708
2021-04-16,1.7598617182333087,0.002248201590998698
2021-04-19,1.7598617182333087,0.0
